InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577812,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-11-22 08:56:00,4.95,16956.0,United Kingdom
562417,72799E,IVORY PILLAR CANDLE SILVER FLOCK,1,2011-08-04 16:32:00,3.29,,United Kingdom
574074,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,8,2011-11-02 15:33:00,1.63,,United Kingdom
537773,20725,LUNCH BAG RED RETROSPOT,2,2010-12-08 12:36:00,1.65,16016.0,United Kingdom
576644,23172,REGENCY TEA PLATE PINK,1,2011-11-16 10:01:00,3.29,,United Kingdom
580136,22653,BUTTON BOX ,1,2011-12-01 19:42:00,1.95,17841.0,United Kingdom
552493,21577,SAVE THE PLANET COTTON TOTE BAG,1,2011-05-09 16:21:00,4.96,,United Kingdom
554651,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-05-25 12:55:00,1.65,12779.0,Poland
577230,22094,RED RETROSPOT TISSUE BOX,2,2011-11-18 12:08:00,0.39,18034.0,United Kingdom
540848,22694,WICKER STAR ,1,2011-01-12 09:26:00,4.21,,United Kingdom
552950,22788,BROCANTE COAT RACK,1,2011-05-12 12:01:00,9.95,16116.0,United Kingdom
555819,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2011-06-07 12:00:00,1.25,15073.0,United Kingdom
568458,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-09-27 11:34:00,4.25,13384.0,United Kingdom
558063,85049C,ROMANTIC PINKS RIBBONS ,3,2011-06-24 15:28:00,1.25,16395.0,United Kingdom
540803,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-01-11 12:30:00,4.95,14669.0,United Kingdom
562980,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-08-11 11:44:00,1.25,17686.0,United Kingdom
561817,23298,SPOTTY BUNTING,6,2011-07-29 15:51:00,4.95,12921.0,United Kingdom
537638,21868,POTTING SHED TEA MUG,2,2010-12-07 15:28:00,3.36,,United Kingdom
547383,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-03-22 15:42:00,1.95,12613.0,Germany
556879,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-06-15 12:07:00,11.95,16461.0,United Kingdom
554283,23111,PARISIENNE SEWING BOX,1,2011-05-23 14:11:00,12.5,17686.0,United Kingdom
565234,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-09-02 09:38:00,2.46,,United Kingdom
581478,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-12-09 08:59:00,1.25,17364.0,United Kingdom
550492,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-04-18 14:44:00,4.95,14180.0,United Kingdom
576923,22616,PACK OF 12 LONDON TISSUES ,144,2011-11-17 10:52:00,0.39,12753.0,Japan
541509,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,12,2011-01-18 16:31:00,1.25,13263.0,United Kingdom
576861,20674,GREEN POLKADOT BOWL,12,2011-11-16 16:00:00,1.25,18041.0,United Kingdom
564198,21439,BASKET OF TOADSTOOLS,5,2011-08-23 17:18:00,1.25,14418.0,United Kingdom
560716,22193,RED DINER WALL CLOCK,4,2011-07-20 13:26:00,8.5,17675.0,United Kingdom
580734,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-12-06 08:46:00,0.85,12766.0,Portugal
579297,22379,RECYCLING BAG RETROSPOT ,2,2011-11-29 11:23:00,4.96,,United Kingdom
556071,84944,SET OF 6 KASHMIR FOLKART BAUBLES,12,2011-06-08 14:52:00,1.65,15974.0,United Kingdom
539835,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-22 13:39:00,1.25,16477.0,United Kingdom
568399,23267,SET OF 4 SANTA PLACE SETTINGS,12,2011-09-27 10:26:00,1.25,16145.0,United Kingdom
565220,22469,HEART OF WICKER SMALL,12,2011-09-01 18:20:00,1.65,13437.0,United Kingdom
549843,20725,LUNCH BAG RED RETROSPOT,20,2011-04-12 14:04:00,1.65,13157.0,United Kingdom
560393,23337,EGG FRYING PAN MINT ,1,2011-07-18 13:33:00,2.08,14808.0,United Kingdom
570973,22424,ENAMEL BREAD BIN CREAM,5,2011-10-13 11:53:00,12.75,14180.0,United Kingdom
558049,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-06-24 14:16:00,0.42,15850.0,United Kingdom
560878,23284,DOORMAT KEEP CALM AND COME IN,1,2011-07-21 15:16:00,7.95,14410.0,United Kingdom
570888,85049G,CHOCOLATE BOX RIBBONS ,12,2011-10-13 10:26:00,1.25,17509.0,United Kingdom
553721,23153,ZINC SWEETHEART WIRE LETTER RACK,4,2011-05-18 16:37:00,3.75,16570.0,United Kingdom
573130,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2011-10-27 16:41:00,4.25,13969.0,United Kingdom
578278,16237,SLEEPING CAT ERASERS,10,2011-11-23 13:51:00,0.21,12748.0,United Kingdom
540183,20685,DOORMAT RED RETROSPOT,10,2011-01-05 13:37:00,6.75,15093.0,United Kingdom
577355,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-18 15:53:00,1.45,14911.0,EIRE
578924,23570,TRADITIONAL PICK UP STICKS GAME ,3,2011-11-27 12:10:00,1.25,16983.0,United Kingdom
540999,21425,SKULLS STORAGE BOX LARGE,24,2011-01-13 10:08:00,2.55,13694.0,United Kingdom
564837,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-08-30 12:40:00,1.63,,United Kingdom
552285,21789,KIDS RAIN MAC PINK,1,2011-05-08 12:58:00,0.85,14684.0,United Kingdom
558888,71459,HANGING JAM JAR T-LIGHT HOLDER,2,2011-07-04 15:29:00,0.85,14056.0,United Kingdom
579512,22553,PLASTERS IN TIN SKULLS,1,2011-11-29 16:47:00,3.29,,United Kingdom
573897,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-11-01 14:29:00,0.79,16729.0,United Kingdom
578534,23313,VINTAGE CHRISTMAS BUNTING,2,2011-11-24 14:51:00,4.95,15725.0,United Kingdom
568574,84991,60 TEATIME FAIRY CAKE CASES,24,2011-09-28 09:15:00,0.55,13862.0,United Kingdom
562264,22182,CAKE STAND VICTORIAN FILIGREE SMALL,2,2011-08-03 16:14:00,4.13,,United Kingdom
548554,85132A,CHARLIE + LOLA BISCUITS TINS,48,2011-04-01 09:19:00,1.95,13694.0,United Kingdom
568191,22024,RAINY LADIES BIRTHDAY CARD,12,2011-09-25 14:37:00,0.42,16655.0,United Kingdom
560441,22605,WOODEN CROQUET GARDEN SET,4,2011-07-18 16:57:00,12.75,14029.0,United Kingdom
572442,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-10-24 12:09:00,2.1,12546.0,Spain
551516,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-05-01 11:10:00,1.65,14800.0,United Kingdom
552802,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,2011-05-11 12:23:00,3.25,16115.0,United Kingdom
579670,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2011-11-30 12:36:00,8.5,15611.0,United Kingdom
550499,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,2011-04-18 15:16:00,4.13,,United Kingdom
568316,21181,PLEASE ONE PERSON METAL SIGN,12,2011-09-26 13:21:00,2.1,16407.0,United Kingdom
575747,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-11-11 10:19:00,1.65,12589.0,France
541481,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,3,2011-01-18 12:09:00,8.5,14696.0,United Kingdom
555368,22191,IVORY DINER WALL CLOCK,2,2011-06-02 14:30:00,8.5,13437.0,United Kingdom
561698,23073,GEORGIAN TRINKET BOX,2,2011-07-29 10:21:00,12.5,15974.0,United Kingdom
572964,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,2011-10-27 10:41:00,2.95,12630.0,Finland
573913,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-11-01 15:49:00,0.29,17653.0,United Kingdom
553100,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2011-05-13 11:57:00,1.25,,United Kingdom
550017,22247,BUNNY DECORATION MAGIC GARDEN,16,2011-04-14 11:07:00,0.85,17865.0,United Kingdom
545667,22335,HEART DECORATION PAINTED ZINC ,1,2011-03-04 16:07:00,1.25,,United Kingdom
540551,85179C,PINK BITTY LIGHT CHAIN,1,2011-01-10 09:43:00,2.51,,United Kingdom
580027,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,2011-12-01 12:01:00,0.85,14178.0,United Kingdom
576590,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-11-15 14:30:00,1.25,16240.0,United Kingdom
C579878,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-30 17:12:00,12.75,17340.0,United Kingdom
580979,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-12-06 15:40:00,0.85,12362.0,Belgium
554202,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-05-23 12:14:00,0.55,13546.0,United Kingdom
543358,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-02-07 14:04:00,2.46,,United Kingdom
C540164,21412,VINTAGE GOLD TINSEL REEL,-6,2011-01-05 12:02:00,0.42,14911.0,EIRE
581492,22099,CARAVAN SQUARE TISSUE BOX,3,2011-12-09 10:03:00,2.46,,United Kingdom
545667,22183,CAKE STAND VICTORIAN FILIGREE MED,2,2011-03-04 16:07:00,5.79,,United Kingdom
541422,90214A,"LETTER ""A"" BLING KEY RING",2,2011-01-17 17:48:00,0.83,,United Kingdom
578530,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-11-24 14:37:00,2.08,14251.0,United Kingdom
557466,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-20 13:08:00,0.83,13815.0,Germany
571121,23394,POSTE FRANCE CUSHION COVER,8,2011-10-14 09:21:00,3.75,18228.0,United Kingdom
549843,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,2011-04-12 14:04:00,1.25,13157.0,United Kingdom
581281,22763,KEY CABINET MA CAMPAGNE,2,2011-12-08 11:36:00,9.95,18109.0,United Kingdom
569491,23209,LUNCH BAG VINTAGE DOILY ,1,2011-10-04 13:25:00,1.65,14056.0,United Kingdom
551398,22955,36 FOIL STAR CAKE CASES ,6,2011-04-28 13:09:00,2.1,12417.0,Spain
576593,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,8,2011-11-15 14:48:00,1.25,15720.0,United Kingdom
540681,22216,T-LIGHT HOLDER WHITE LACE,2,2011-01-10 16:25:00,0.81,,United Kingdom
541590,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-01-19 14:50:00,1.25,13310.0,United Kingdom
569461,48194,DOORMAT HEARTS,2,2011-10-04 11:36:00,8.25,16556.0,United Kingdom
567474,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2011-09-20 12:53:00,2.1,13448.0,United Kingdom
560434,23199,JUMBO BAG APPLES,3,2011-07-18 15:56:00,4.13,,United Kingdom
548312,85066,CREAM SWEETHEART MINI CHEST,1,2011-03-30 12:12:00,12.75,16059.0,United Kingdom
541423,85099B,JUMBO BAG RED RETROSPOT,1,2011-01-17 17:54:00,4.13,,United Kingdom
559051,37327,ASSTD MULTICOLOUR CIRCLES MUG,6,2011-07-05 16:47:00,0.97,,United Kingdom
549193,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-04-07 10:24:00,4.95,12580.0,Germany
575661,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-11-10 14:39:00,9.95,12617.0,France
573340,20726,LUNCH BAG WOODLAND,3,2011-10-30 11:55:00,1.65,14159.0,United Kingdom
570672,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,24,2011-10-11 14:52:00,0.85,12536.0,France
539466,21881,CUTE CATS TAPE,24,2010-12-19 12:46:00,0.19,12668.0,Germany
574038,22986,WRAP GINGHAM ROSE ,25,2011-11-02 12:56:00,0.42,18164.0,United Kingdom
548552,48194,DOORMAT HEARTS,2,2011-04-01 09:06:00,7.95,17613.0,United Kingdom
552677,21931,JUMBO STORAGE BAG SUKI,5,2011-05-10 15:07:00,4.13,,United Kingdom
537240,21626,VINTAGE UNION JACK PENNANT,1,2010-12-06 10:08:00,4.21,,United Kingdom
569136,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-09-30 14:41:00,2.1,15834.0,United Kingdom
562558,21576,LETS GO SHOPPING COTTON TOTE BAG,2,2011-08-05 16:43:00,2.25,13451.0,United Kingdom
539451,22106,MIRROR MOSAIC HURRICANE LAMP ,1,2010-12-17 16:59:00,5.06,,United Kingdom
581501,23151,ZINC SWEETHEART SOAP DISH,12,2011-12-09 10:46:00,0.79,12985.0,United Kingdom
568904,22186,RED STAR CARD HOLDER,6,2011-09-29 13:29:00,2.95,14691.0,United Kingdom
570187,23175,REGENCY MILK JUG PINK ,1,2011-10-07 15:09:00,7.46,,United Kingdom
C575223,22973,CHILDREN'S CIRCUS PARADE MUG,-1,2011-11-09 11:33:00,1.65,12472.0,Germany
573152,22557,PLASTERS IN TIN VINTAGE PAISLEY ,5,2011-10-27 20:16:00,1.65,17530.0,United Kingdom
581492,23611,SET 10 CARDS RED RIDING HOOD 17214,3,2011-12-09 10:03:00,2.49,,United Kingdom
566913,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-15 14:07:00,4.25,17602.0,United Kingdom
543978,22230,JIGSAW TREE WITH WATERING CAN,10,2011-02-14 15:37:00,0.85,12867.0,United Kingdom
549320,22267,EASTER DECORATION EGG BUNNY ,2,2011-04-08 10:14:00,1.25,16010.0,United Kingdom
569556,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-10-05 08:50:00,1.45,14936.0,Channel Islands
548501,22138,BAKING SET 9 PIECE RETROSPOT ,15,2011-03-31 13:50:00,4.95,15894.0,United Kingdom
537370,20969,RED FLORAL FELTCRAFT SHOULDER BAG,3,2010-12-06 12:44:00,3.75,13155.0,United Kingdom
577078,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-11-17 15:17:00,2.46,,United Kingdom
539492,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-20 10:14:00,5.91,,United Kingdom
564740,22384,LUNCH BAG PINK POLKADOT,1,2011-08-28 14:39:00,1.65,14044.0,United Kingdom
572758,21889,WOODEN BOX OF DOMINOES,2,2011-10-25 18:39:00,2.46,,United Kingdom
570421,23394,POSTE FRANCE CUSHION COVER,6,2011-10-10 13:34:00,3.75,13980.0,United Kingdom
574536,22970,LONDON BUS COFFEE MUG,2,2011-11-04 14:35:00,2.55,15707.0,United Kingdom
579777,23366,SET 12 COLOURING PENCILS DOILY,1,2011-11-30 15:13:00,1.25,,United Kingdom
560385,84673A,PINK FLY SWAT,1,2011-07-18 12:53:00,0.65,14583.0,United Kingdom
565413,21174,POTTERING IN THE SHED METAL SIGN,12,2011-09-04 11:49:00,2.08,18223.0,United Kingdom
C557651,23175,REGENCY MILK JUG PINK ,-2,2011-06-21 17:20:00,2.75,17428.0,United Kingdom
541424,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,5,2011-01-17 17:57:00,3.29,,United Kingdom
562560,22548,HEADS AND TAILS SPORTING FUN,4,2011-08-05 17:12:00,1.25,14156.0,EIRE
539595,21787,RAIN PONCHO RETROSPOT,1,2010-12-20 13:43:00,1.66,,United Kingdom
550470,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-04-18 13:49:00,2.46,,United Kingdom
540523,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-01-09 12:51:00,0.85,13069.0,United Kingdom
543370,22840,ROUND CAKE TIN VINTAGE RED,2,2011-02-07 14:51:00,7.95,12359.0,Cyprus
575176,20983,12 PENCILS TALL TUBE RED RETROSPOT,3,2011-11-08 18:29:00,1.63,,United Kingdom
572732,23233,WRAP POPPIES  DESIGN,50,2011-10-25 15:21:00,0.42,18079.0,United Kingdom
560295,22988,SOLDIERS EGG CUP ,24,2011-07-18 10:21:00,1.25,16681.0,United Kingdom
577527,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,2011-11-20 13:40:00,0.85,17523.0,United Kingdom
565426,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-09-04 12:41:00,2.95,12851.0,United Kingdom
570555,22470,HEART OF WICKER LARGE,6,2011-10-11 11:03:00,2.95,17119.0,United Kingdom
578344,21506,"FANCY FONT BIRTHDAY CARD, ",2,2011-11-24 09:21:00,0.83,,United Kingdom
578031,23153,ZINC SWEETHEART WIRE LETTER RACK,4,2011-11-22 13:41:00,3.75,15796.0,United Kingdom
567853,23230,WRAP ALPHABET DESIGN,25,2011-09-22 13:31:00,0.42,15484.0,United Kingdom
578344,23681,LUNCH BAG RED VINTAGE DOILY,1,2011-11-24 09:21:00,4.13,,United Kingdom
536597,21739,COSY SLIPPER SHOES SMALL GREEN,1,2010-12-01 17:35:00,2.95,18011.0,United Kingdom
571561,21877,HOME SWEET HOME MUG,36,2011-10-18 10:02:00,1.45,14015.0,United Kingdom
581217,20978,36 PENCILS TUBE SKULLS,3,2011-12-08 09:20:00,2.46,,United Kingdom
536638,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2010-12-02 11:41:00,1.65,16244.0,United Kingdom
559893,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-07-13 12:06:00,0.55,14498.0,United Kingdom
563613,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-08-18 08:49:00,4.95,12688.0,Israel
542578,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-28 14:57:00,1.25,13709.0,United Kingdom
554917,22985,WRAP BILLBOARD FONTS DESIGN,50,2011-05-27 12:29:00,0.42,15104.0,United Kingdom
546015,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-03-08 16:48:00,0.95,14336.0,United Kingdom
578922,23552,BICYCLE PUNCTURE REPAIR KIT ,11,2011-11-27 12:00:00,2.08,17236.0,United Kingdom
554918,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,2011-05-27 12:29:00,0.85,17345.0,United Kingdom
541604,22659,LUNCH BOX I LOVE LONDON,1,2011-01-19 17:23:00,1.95,14572.0,United Kingdom
550517,22087,PAPER BUNTING WHITE LACE,6,2011-04-19 08:17:00,2.95,14352.0,United Kingdom
C571196,22866,HAND WARMER SCOTTY DOG DESIGN,-12,2011-10-14 12:02:00,2.1,,United Kingdom
564838,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,15,2011-08-30 12:43:00,1.63,,United Kingdom
549044,22384,LUNCH BAG PINK POLKADOT,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
562688,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,2011-08-08 13:53:00,4.25,13869.0,United Kingdom
574052,84559B,3D SHEET OF CAT STICKERS,1,2011-11-02 13:50:00,0.85,16706.0,United Kingdom
552025,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-05-05 18:04:00,8.25,13969.0,United Kingdom
564227,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,2011-08-24 10:19:00,1.25,15249.0,United Kingdom
576837,23524,WALL ART HORSE & PONY ,2,2011-11-16 15:16:00,7.46,,United Kingdom
542114,22842,BISCUIT TIN VINTAGE RED,2,2011-01-25 14:00:00,6.75,16943.0,United Kingdom
577844,22426,ENAMEL WASH BOWL CREAM,1,2011-11-22 10:41:00,8.29,,United Kingdom
567665,48187,DOORMAT NEW ENGLAND,1,2011-09-21 15:22:00,15.79,,United Kingdom
557267,17021,NAMASTE SWAGAT INCENSE,30,2011-06-19 11:23:00,0.3,16805.0,United Kingdom
578827,22391,PAPERWEIGHT HOME SWEET HOME,1,2011-11-25 14:25:00,4.96,,United Kingdom
574737,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-11-06 15:53:00,1.65,14868.0,United Kingdom
557497,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-06-20 15:20:00,3.75,,United Kingdom
581378,21162,TOXIC AREA  DOOR HANGER ,4,2011-12-08 12:50:00,0.39,17673.0,United Kingdom
569210,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-10-02 11:41:00,4.95,13681.0,United Kingdom
555568,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,3,2011-06-05 15:25:00,0.55,17589.0,United Kingdom
544316,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-02-17 14:49:00,1.25,16556.0,United Kingdom
578854,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-27 11:15:00,2.08,14859.0,United Kingdom
572651,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2011-10-25 12:06:00,8.5,17350.0,United Kingdom
556093,21937,STRAWBERRY   PICNIC BAG,1,2011-06-08 15:26:00,5.79,,United Kingdom
538524,21356,TOAST ITS - FAIRY FLOWER,1,2010-12-13 09:35:00,2.51,,United Kingdom
552273,22430,ENAMEL WATERING CAN CREAM,4,2011-05-08 12:26:00,4.95,13021.0,United Kingdom
557500,23067,HANGING ENGRAVED METAL HEART,1,2011-06-20 15:27:00,8.29,,United Kingdom
573553,15056bl,EDWARDIAN PARASOL BLACK,1,2011-10-31 13:48:00,12.46,,United Kingdom
562451,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-05 09:25:00,3.75,15110.0,United Kingdom
576303,23356,LOVE HOT WATER BOTTLE,1,2011-11-14 14:51:00,5.95,15532.0,United Kingdom
577528,23035,DRAWER KNOB CERAMIC IVORY,6,2011-11-20 13:45:00,1.45,15745.0,United Kingdom
552735,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-05-11 10:49:00,0.42,17428.0,United Kingdom
550500,21390,FILIGRIS HEART WITH BUTTERFLY,2,2011-04-18 15:26:00,2.46,,United Kingdom
563739,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-08-18 20:05:00,1.65,17750.0,United Kingdom
561217,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-07-25 17:09:00,7.46,,United Kingdom
540832,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,2011-01-11 14:42:00,6.63,,United Kingdom
564835,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-08-30 12:31:00,0.83,,United Kingdom
564818,21471,STRAWBERRY RAFFIA FOOD COVER,3,2011-08-30 12:10:00,3.29,,United Kingdom
555418,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-03 10:19:00,2.95,15498.0,United Kingdom
556042,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2011-06-08 12:44:00,2.1,14367.0,United Kingdom
C570867,21498,RED RETROSPOT WRAP ,-25,2011-10-12 16:17:00,0.42,12607.0,USA
575219,21931,JUMBO STORAGE BAG SUKI,100,2011-11-09 11:17:00,1.79,17511.0,United Kingdom
541596,84378,SET OF 3 HEART COOKIE CUTTERS,4,2011-01-19 16:18:00,1.25,17602.0,United Kingdom
539004,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-12-15 12:43:00,2.95,13426.0,United Kingdom
578790,23419,HOME SWEET HOME BOTTLE ,1,2011-11-25 12:20:00,2.08,14966.0,United Kingdom
579408,21903,MAN FLU METAL SIGN,1,2011-11-29 12:34:00,2.1,14701.0,United Kingdom
536743,21623,VINTAGE UNION JACK MEMOBOARD,2,2010-12-02 13:32:00,9.95,17964.0,United Kingdom
541266,22630,DOLLY GIRL LUNCH BOX,4,2011-01-16 16:25:00,1.95,15673.0,United Kingdom
564366,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-08-25 08:58:00,1.25,13236.0,United Kingdom
571913,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-10-19 15:29:00,1.25,18210.0,United Kingdom
538508,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2010-12-12 13:32:00,1.95,15998.0,United Kingdom
572922,22098,BOUDOIR SQUARE TISSUE BOX,6,2011-10-26 17:00:00,0.39,17895.0,United Kingdom
576665,23176,ABC TREASURE BOOK BOX ,1,2011-11-16 11:46:00,2.25,17841.0,United Kingdom
542789,20675,BLUE POLKADOT BOWL,72,2011-02-01 10:38:00,1.06,17511.0,United Kingdom
547965,22990,COTTON APRON PANTRY DESIGN,2,2011-03-28 15:47:00,4.95,15809.0,United Kingdom
577701,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,2011-11-21 12:11:00,4.15,13673.0,United Kingdom
566575,23300,GARDENERS KNEELING PAD CUP OF TEA ,240,2011-09-13 13:15:00,1.45,17133.0,United Kingdom
541988,21931,JUMBO STORAGE BAG SUKI,100,2011-01-25 08:03:00,1.65,15222.0,United Kingdom
580296,23346,SPACEBOY BEAKER,3,2011-12-02 13:49:00,1.25,13780.0,United Kingdom
537237,21876,POTTERING MUG,2,2010-12-06 09:58:00,3.36,,United Kingdom
571296,21137,BLACK RECORD COVER FRAME,2,2011-10-16 16:13:00,3.75,13760.0,United Kingdom
537638,85131B,BEADED CRYSTAL HEART GREEN ON STICK,3,2010-12-07 15:28:00,0.85,,United Kingdom
577535,21931,JUMBO STORAGE BAG SUKI,1,2011-11-20 14:07:00,2.08,14071.0,United Kingdom
565409,23292,SPACEBOY CHILDRENS CUP,16,2011-09-04 11:15:00,1.25,16761.0,United Kingdom
578248,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-23 12:40:00,0.83,16255.0,United Kingdom
553411,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-17 09:28:00,1.65,12714.0,France
575880,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-11-11 13:35:00,1.25,12726.0,France
570839,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-10-12 14:08:00,3.75,14911.0,EIRE
574481,22082,RIBBON REEL STRIPES DESIGN ,2,2011-11-04 12:45:00,1.65,18022.0,United Kingdom
544776,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-02-23 11:39:00,12.46,,United Kingdom
561650,21931,JUMBO STORAGE BAG SUKI,10,2011-07-28 15:31:00,2.08,15329.0,United Kingdom
544466,21238,RED RETROSPOT CUP,1,2011-02-20 15:43:00,0.85,14606.0,United Kingdom
568898,21874,GIN AND TONIC MUG,12,2011-09-29 13:17:00,1.25,13354.0,United Kingdom
573585,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-10-31 14:41:00,4.96,,United Kingdom
C577394,84946,ANTIQUE SILVER T-LIGHT GLASS,-4,2011-11-18 17:09:00,1.25,14902.0,United Kingdom
541696,84086C,PINK/PURPLE RETRO RADIO,6,2011-01-20 18:08:00,2.46,,United Kingdom
572227,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-10-21 14:01:00,2.1,15051.0,United Kingdom
580695,22732,3D VINTAGE CHRISTMAS STICKERS ,3,2011-12-05 16:03:00,1.25,13230.0,United Kingdom
565917,20774,GREEN FERN NOTEBOOK,1,2011-09-07 16:15:00,1.63,,United Kingdom
558113,22624,IVORY KITCHEN SCALES,2,2011-06-27 08:48:00,8.5,14911.0,EIRE
549573,84849B,FAIRY SOAP SOAP HOLDER,1,2011-04-10 16:01:00,1.69,14504.0,United Kingdom
544681,22292,HANGING CHICK  YELLOW DECORATION,2,2011-02-22 16:28:00,2.92,,United Kingdom
571280,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-10-16 13:08:00,5.95,18122.0,United Kingdom
576837,16219,HOUSE SHAPE PENCIL SHARPENER,1,2011-11-16 15:16:00,0.83,,United Kingdom
553768,22196,SMALL HEART MEASURING SPOONS,1,2011-05-19 10:47:00,1.63,,United Kingdom
570688,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,2011-10-11 16:29:00,1.63,,United Kingdom
